,title,published,tags,comments,likes,dislikes,favourites,views,guest_name,quote,tokens,2_gram,3_gram,page_name,wiki2016,wiki2017,wiki2018,wiki2016_sr,wiki2017_sr,wiki2018_sr,gender,year,month,month_from_start,week_day,Music,Politics,Sport,Performer,Scientist,Critic,Writer,Journalist,Photographer,Police/Military,Artist,Profession
23,INTERVJU: Milojko Pantić - Sedam jahača srpske apokalipse uništava državu već 25 godina! (10.2.2018),2/10/2018,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Milojko Pantić', 'Sportska galaksija', 'Милојко Пантић', 'Спортска галаксија', 'Milojko Pantic', 'Milojko Pantic 2018']",160,372,278,0,52418,Milojko Pantić,Sedam jahača srpske apokalipse uništava državu već 25 godina!,"['sedam', 'jahača', 'srpske', 'apokalipse', 'uništava', 'državu', 'već', '25', 'godina']","['sedam jahača', 'jahača srpske', 'srpske apokalipse', 'apokalipse uništava', 'uništava državu', 'državu već', 'već 25', '25 godina']","['sedam jahača srpske', 'jahača srpske apokalipse', 'srpske apokalipse uništava', 'apokalipse uništava državu', 'uništava državu već', 'državu već 25', 'već 25 godina']",Milojko_Pantić,-1,-1,-1,-1,-1,-1,1,2018,2,33,Saturday,0,0,1,0,0,0,0,1,0,0,0,Journalist
24,INTERVJU: Milan Paroški - Srpski narod je odavno porobljen i u potpunosti okupiran! (09.02.2018),2/9/2018,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Milan Paroški', 'Milan Paroski', 'srpski Kastro', 'Милан Парошки', 'Milan Paroski intervju', 'Milan Paroski najnovije', 'Milan Paroski 2018']",164,427,119,0,39163,Milan Paroški,Srpski narod je odavno porobljen i u potpunosti okupiran!,"['srpski', 'narod', 'je', 'odavno', 'porobljen', 'i', 'u', 'potpunosti', 'okupiran']","['srpski narod', 'narod je', 'je odavno', 'odavno porobljen', 'porobljen i', 'i u', 'u potpunosti', 'potpunosti okupiran']","['srpski narod je', 'narod je odavno', 'je odavno porobljen', 'odavno porobljen i', 'porobljen i u', 'i u potpunosti', 'u potpunosti okupiran']",Milan_Paroški,1486,2090,707,-1,-1,-1,1,2018,2,33,Friday,0,1,0,0,0,0,1,0,0,0,0,Politics
25,INTERVJU: Dragan Todorović - Vučić nema pravo da potpiše izdaju Kosova i Metohije! (08.02.2018),2/8/2018,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Dragan Todorović', 'Istočna alternativa', 'Srpska radikalna stranka', 'Драган Тодоровић', 'Источна алтернатива', 'Српска радикална странка', 'Dragan Todorovic']",57,325,84,0,35342,Dragan Todorović,Vučić nema pravo da potpiše izdaju Kosova i Metohije!,"['vučić', 'nema', 'pravo', 'da', 'potpiše', 'izdaju', 'kosova', 'i', 'metohije']","['vučić nema', 'nema pravo', 'pravo da', 'da potpiše', 'potpiše izdaju', 'izdaju kosova', 'kosova i', 'i metohije']","['vučić nema pravo', 'nema pravo da', 'pravo da potpiše', 'da potpiše izdaju', 'potpiše izdaju kosova', 'izdaju kosova i', 'kosova i metohije']",Dragan_Todorović,2193,2005,584,-1,-1,-1,1,2018,2,33,Thursday,0,1,0,0,0,0,0,0,0,0,0,Politics
26,INTERVJU: Istok Pavlović - Bitcoin preti da ozbiljno ugrozi našu slobodu u budućnosti! (07.02.2018),2/7/2018,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Istok Pavlović', 'Istok Pavlovic', 'Исток Павловић', 'Istok Pavlovic intervju', 'Istok Pavlovic Internet', 'Istok Pavlovic Marketing', 'Istok Pavlovic najnovije', 'Istok Pavlovic drustvene mreze', 'Istok Pavlovic bitcoin', 'Istok Pavlovic ethereum']",133,272,196,0,37017,Istok Pavlović,Bitcoin preti da ozbiljno ugrozi našu slobodu u budućnosti!,"['bitcoin', 'preti', 'da', 'ozbiljno', 'ugrozi', 'našu', 'slobodu', 'u', 'budućnosti']","['bitcoin preti', 'preti da', 'da ozbiljno', 'ozbiljno ugrozi', 'ugrozi našu', 'našu slobodu', 'slobodu u', 'u budućnosti']","['bitcoin preti da', 'preti da ozbiljno', 'da ozbiljno ugrozi', 'ozbiljno ugrozi našu', 'ugrozi našu slobodu', 'našu slobodu u', 'slobodu u budućnosti']",Istok_Pavlović,-1,-1,-1,-1,-1,-1,1,2018,2,33,Wednesday,0,0,0,0,1,1,0,0,0,0,0,Scientist
27,INTERVJU: Jugoslav Petrušić - Ubistvo Olivera Ivanovića je važna poruka za sve u Srbiji! (6.2.2018),2/6/2018,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Jugoslav Petrusic', 'Jugoslav Petrušić', 'Југослав Петрушић', 'Југослав Петрушић Доминик', 'Jugoslav Petrusic Dominik', 'Jugoslav Petrusic intervju 2016', 'Jugoslav Petrusic najnovije 2016', 'Jugoslav Petrusic intervju najnovije', 'Jugoslav Petrusic Rusenje Jugoslavije', 'Jugoslav Petrusic Goli zivot', 'Jugoslav Petrusic Maric', 'Jugiliks', 'Jugoslav Petrusic Srbija', 'Jugoslav Petrusic 2018']",288,1067,129,0,97467,Jugoslav Petrušić,Ubistvo Olivera Ivanovića je važna poruka za sve u Srbiji!,"['ubistvo', 'olivera', 'ivanovića', 'je', 'važna', 'poruka', 'za', 'sve', 'u', 'srbiji']","['ubistvo olivera', 'olivera ivanovića', 'ivanovića je', 'je važna', 'važna poruka', 'poruka za', 'za sve', 'sve u', 'u srbiji']","['ubistvo olivera ivanovića', 'olivera ivanovića je', 'ivanovića je važna', 'je važna poruka', 'važna poruka za', 'poruka za sve', 'za sve u', 'sve u srbiji']",Jugoslav_Petrušić,-1,-1,-1,-1,-1,-1,1,2018,2,33,Tuesday,0,0,0,0,0,0,0,0,0,1,0,Police/Military
28,INTERVJU: Marko Lopušina - Tapi je imao tajnovit život i za mnoge će ostati misterija! (05.02.2018),2/5/2018,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Marko Lopusina', 'Марко Лопушина', 'Marko Lopušina', 'Marko Lopusina Intervju', 'Marko Lopusina pisac', 'Marko Lopusina najnovije', 'Marko Lopusina 2018', 'Marko Lopusina Slobodan Milosevic', 'Marko Lopusina Jugoslovenska tajna sluzba', 'Tapi', 'Dragan Malešević Tapi', 'Драган Малешевић Тапи']",35,214,77,0,36929,Marko Lopušina,Tapi je imao tajnovit život i za mnoge će ostati misterija!,"['tapi', 'je', 'imao', 'tajnovit', 'život', 'i', 'za', 'mnoge', 'će', 'ostati', 'misterija']","['tapi je', 'je imao', 'imao tajnovit', 'tajnovit život', 'život i', 'i za', 'za mnoge', 'mnoge će', 'će ostati', 'ostati misterija']","['tapi je imao', 'je imao tajnovit', 'imao tajnovit život', 'tajnovit život i', 'život i za', 'i za mnoge', 'za mnoge će', 'mnoge će ostati', 'će ostati misterija']",Marko_Lopušina,2561,2448,872,-1,-1,-1,1,2018,2,33,Monday,0,0,0,0,0,0,1,1,0,0,0,Journalist
29,INTERVJU: Jovana Stojković - Ne želimo da vakcinacija bude obavezna za sve građane! (04.02.2018),2/4/2018,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Jovana Stojković', 'Jovana Stojkovic', 'Vakcine', 'Opasnost od vakcina', 'štetnost vakcina', 'Јована Стојковић', 'Вакцине']",298,1241,176,0,53784,Jovana Stojković,Ne želimo da vakcinacija bude obavezna za sve građane!,"['ne', 'želimo', 'da', 'vakcinacija', 'bude', 'obavezna', 'za', 'sve', 'građane']","['ne želimo', 'želimo da', 'da vakcinacija', 'vakcinacija bude', 'bude obavezna', 'obavezna za', 'za sve', 'sve građane']","['ne želimo da', 'želimo da vakcinacija', 'da vakcinacija bude', 'vakcinacija bude obavezna', 'bude obavezna za', 'obavezna za sve', 'za sve građane']",Jovana_Stojković,-1,-1,-1,-1,-1,-1,0,2018,2,33,Sunday,0,0,0,0,1,0,0,0,0,0,0,Scientist
30,"INTERVJU: Lane Gutović - Vučić glumi vladara Srbije, sistem funkcioniše kao javna kuća! (03.02.2018)",2/3/2018,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Lane Gutović', 'Milan Lane Gutović', 'Milan Gutović', 'Лане Гутовић', 'Lane Gutovic', 'Milan Gutovic', 'Милан Гутовић', 'Милан Лане Гутовић', 'Milan Lane Gutovic', 'Lane Gutovic intervju', 'Lane Gutovic najnovije', 'Lane Gutovic Vucic', 'Lane Gutovic o Vucicu', 'Lane Gutovic Brnabic', 'Srecko Sojic', 'Bela ladja', 'Tesna koza']",356,2519,173,0,200931,Lane Gutović,"Vučić glumi vladara Srbije, sistem funkcioniše kao javna kuća!","['vučić', 'glumi', 'vladara', 'srbije', 'sistem', 'funkcioniše', 'kao', 'javna', 'kuća']","['vučić glumi', 'glumi vladara', 'vladara srbije', 'srbije sistem', 'sistem funkcioniše', 'funkcioniše kao', 'kao javna', 'javna kuća']","['vučić glumi vladara', 'glumi vladara srbije', 'vladara srbije sistem', 'srbije sistem funkcioniše', 'sistem funkcioniše kao', 'funkcioniše kao javna', 'kao javna kuća']",Lane_Gutović,385,245,68,-1,-1,-1,1,2018,2,33,Saturday,0,0,0,1,0,0,0,0,0,0,1,Artist
31,INTERVJU: Božidar Popović - Na Zemlji postoji sukob dve moćne vanzemaljske civilizacije (02.02.2018),2/2/2018,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Božidar Popović', 'astrolog', 'Божидар Поповић', 'Bozidar Popovic', 'астролог']",97,336,364,0,38056,Božidar Popović,Na Zemlji postoji sukob dve moćne vanzemaljske civilizacije,"['na', 'zemlji', 'postoji', 'sukob', 'dve', 'moćne', 'vanzemaljske', 'civilizacije']","['na zemlji', 'zemlji postoji', 'postoji sukob', 'sukob dve', 'dve moćne', 'moćne vanzemaljske', 'vanzemaljske civilizacije']","['na zemlji postoji', 'zemlji postoji sukob', 'postoji sukob dve', 'sukob dve moćne', 'dve moćne vanzemaljske', 'moćne vanzemaljske civilizacije']",Božidar_Popović,-1,-1,-1,-1,-1,-1,1,2018,2,33,Friday,0,0,0,0,1,0,0,0,0,0,0,Scientist
32,INTERVJU: Dragan Petrović - Iza ubistva Olivera Ivanovića stoje neprijatelji Srbije! (31.01.2018),1/31/2018,"['Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Dragan Petrović', 'Dragan Petrovic', 'Драган Петровић', 'Dragan Petrovic Geopolitika', 'Dragan Petrovic Intervju', 'Dragan Petrovic najnovije', 'Dragan Petrovic Vucic', 'Dragan Petrovic BALKAN INFO', 'Dragan Petrovic Cirilica', 'Dragan Petrovic Vucicev rezim', 'Dragan Petrovic 2018']",164,723,109,0,57946,Dragan Petrović,Iza ubistva Olivera Ivanovića stoje neprijatelji Srbije!,"['iza', 'ubistva', 'olivera', 'ivanovića', 'stoje', 'neprijatelji', 'srbije']","['iza ubistva', 'ubistva olivera', 'olivera ivanovića', 'ivanovića stoje', 'stoje neprijatelji', 'neprijatelji srbije']","['iza ubistva olivera', 'ubistva olivera ivanovića', 'olivera ivanovića stoje', 'ivanovića stoje neprijatelji', 'stoje neprijatelji srbije']",Dragan_Petrović,-1,483,754,3,3,-1,1,2018,1,32,Wednesday,0,0,0,0,0,1,1,0,0,0,0,Critic
33,"INTERVJU: Marko Bulat - Verujem da je Zemlja ravna ploča, teorija evolucije je laž! (30.01.2018)",1/30/2018,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Marko Bulat', 'kralj splavova', 'Марко Булат', 'Marko Bulat Biseri', 'Marko Bulat Cirilica', 'Marko Bulat Pravoslavlje', 'Marko Bulat Star Wars', 'Marko Bulat Dosije', 'Marko Bulat Vladari iz senke', 'Marko Bulat Intervju', 'Marko Bulat 2018']",311,557,577,0,53767,Marko Bulat,"Verujem da je Zemlja ravna ploča, teorija evolucije je laž!","['verujem', 'da', 'je', 'zemlja', 'ravna', 'ploča', 'teorija', 'evolucije', 'je', 'laž']","['verujem da', 'da je', 'je zemlja', 'zemlja ravna', 'ravna ploča', 'ploča teorija', 'teorija evolucije', 'evolucije je', 'je laž']","['verujem da je', 'da je zemlja', 'je zemlja ravna', 'zemlja ravna ploča', 'ravna ploča teorija', 'ploča teorija evolucije', 'teorija evolucije je', 'evolucije je laž']",Marko_Bulat,4124,3934,1146,-1,-1,-1,1,2018,1,32,Tuesday,1,0,0,1,0,0,0,0,0,0,1,Music
34,INTERVJU: Milan Živadinović Bard - Naše najbolje fudbalere lično sam otkrio po selima! (29.01.2018),1/29/2018,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Milan Zivadinovic', 'Милан Живадиновић', 'Milan Živadinović', 'Milan Zivadinovic Bard', 'Milan Zivadinovic Ziva', 'Milan Zivadinovic Andjus', 'Milan Zivadinovic intervju', 'Milan Zivadinovic o sportu', 'Milan Zivadinovic Crvena Zvezda', 'Milan Zivadinovic Dejan Andjus', 'Bard Zivadinovic', 'Milan Zivadinovic Srpski fudbal', 'Milan Zivadinovic najnovije', 'Milan Zivadinovic 2018']",161,303,144,0,40452,Milan Živadinović Bard,Naše najbolje fudbalere lično sam otkrio po selima!,"['naše', 'najbolje', 'fudbalere', 'lično', 'sam', 'otkrio', 'po', 'selima']","['naše najbolje', 'najbolje fudbalere', 'fudbalere lično', 'lično sam', 'sam otkrio', 'otkrio po', 'po selima']","['naše najbolje fudbalere', 'najbolje fudbalere lično', 'fudbalere lično sam', 'lično sam otkrio', 'sam otkrio po', 'otkrio po selima']",Milan_Živadinović_Bard,-1,-1,-1,-1,-1,-1,1,2018,1,32,Monday,0,0,1,0,0,0,0,0,0,0,0,Sport
35,INTERVJU: Vuk Jeremić - Vučić se najviše plaši ujedinjene opozicije i zato nas napada! (28.01.2018),1/28/2018,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Vuk Jeremić', 'Narodna stranka', 'Вук Јеремић', 'Народна странка', 'Vuk Jeremic', 'CIRSD']",143,898,548,0,60361,Vuk Jeremić,Vučić se najviše plaši ujedinjene opozicije i zato nas napada!,"['vučić', 'se', 'najviše', 'plaši', 'ujedinjene', 'opozicije', 'i', 'zato', 'nas', 'napada']","['vučić se', 'se najviše', 'najviše plaši', 'plaši ujedinjene', 'ujedinjene opozicije', 'opozicije i', 'i zato', 'zato nas', 'nas napada']","['vučić se najviše', 'se najviše plaši', 'najviše plaši ujedinjene', 'plaši ujedinjene opozicije', 'ujedinjene opozicije i', 'opozicije i zato', 'i zato nas', 'zato nas napada']",Vuk_Jeremić,51809,48186,6141,-1,1,-1,1,2018,1,32,Sunday,0,1,0,0,1,0,0,0,0,0,0,Politics
36,"INTERVJU: Vladimir Dimitrijević - Vatikan menja istoriju, jer želi da vlada svetom! (27.01.2018)",1/27/2018,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Vladimir Dimitrijević', 'Vladimir Dimitrijevic', 'Владимир Димитријевић']",327,944,74,0,60825,Vladimir Dimitrijević,"Vatikan menja istoriju, jer želi da vlada svetom!","['vatikan', 'menja', 'istoriju', 'jer', 'želi', 'da', 'vlada', 'svetom']","['vatikan menja', 'menja istoriju', 'istoriju jer', 'jer želi', 'želi da', 'da vlada', 'vlada svetom']","['vatikan menja istoriju', 'menja istoriju jer', 'istoriju jer želi', 'jer želi da', 'želi da vlada', 'da vlada svetom']",Vladimir_Dimitrijević,-1,1,-1,-1,-1,-1,1,2018,1,32,Saturday,0,0,0,0,0,1,1,1,0,0,0,Writer
37,INTERVJU: Duci Simonović - Kapitalistička đubrad imaju za cilj da unište čovečanstvo! (26.01.2018),1/26/2018,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Ljubodrag Duci Simonović', 'Duci Simonović', 'Ljubodrag Duci Simonovic', 'Duci Simonovic', 'Љубодраг Симоновић', 'Ljubodrag Simonović (Basketball Player)', 'Дуци Симоновић', 'Duci Simonovic Intervju', 'Duci Simonovic najnovije', 'Duci Simonovic 2018', 'Duci Simonovic Revolucija']",996,2391,181,0,148650,Duci Simonović,Kapitalistička đubrad imaju za cilj da unište čovečanstvo!,"['kapitalistička', 'đubrad', 'imaju', 'za', 'cilj', 'da', 'unište', 'čovečanstvo']","['kapitalistička đubrad', 'đubrad imaju', 'imaju za', 'za cilj', 'cilj da', 'da unište', 'unište čovečanstvo']","['kapitalistička đubrad imaju', 'đubrad imaju za', 'imaju za cilj', 'za cilj da', 'cilj da unište', 'da unište čovečanstvo']",Duci_Simonović,68,76,19,-1,-1,-1,1,2018,1,32,Friday,0,0,0,0,1,0,0,0,0,0,0,Scientist
38,INTERVJU: Jelena Maćić - Ubistvo Olivera Ivanovića je prilika da se ceo narod ujedini! (24.01.2018),1/24/2018,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Jelena Macic', 'Jelena Maćić', 'Јелена Маћић', 'Jelena Macic make-up artist', 'Jelena Macic sminkerka', 'Jelena Macic stilistkinja', 'Jelena Macic intervju', 'Jelena Macic najnovije', 'Jelena Macic o Vucicu', 'Jelena Macic 2018']",229,1024,240,0,77710,Jelena Maćić,Ubistvo Olivera Ivanovića je prilika da se ceo narod ujedini!,"['ubistvo', 'olivera', 'ivanovića', 'je', 'prilika', 'da', 'se', 'ceo', 'narod', 'ujedini']","['ubistvo olivera', 'olivera ivanovića', 'ivanovića je', 'je prilika', 'prilika da', 'da se', 'se ceo', 'ceo narod', 'narod ujedini']","['ubistvo olivera ivanovića', 'olivera ivanovića je', 'ivanovića je prilika', 'je prilika da', 'prilika da se', 'da se ceo', 'se ceo narod', 'ceo narod ujedini']",Jelena_Maćić,-1,-1,-1,-1,-1,-1,0,2018,1,32,Wednesday,0,0,0,0,0,0,0,0,0,0,1,Artist
39,INTERVJU: Goran Jevtović - Izdajnici su uništili vojsku i otcepili Kosovo od Srbije! (23.01.2018),1/23/2018,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Pukovnik Goran Jevtovic', 'Пуковник Горан Јевтовић', 'Pukovnik Goran Jevtović', 'Goran Jevtovic', 'Goran Jevtovic Intervju', 'Goran Jevtovic Najnovije', 'Pukovnik Jevtovic', 'Srpski narod se mora izboriti za svoju slobodu', 'Goran Jevtovic BALKAN INFO', 'Goran Jevtovic Kosovo', 'Goran Jevtovic Lazanski', 'Goran Jevtovic Da mozda ne', 'Goran Jevtovic Intervju 2018']",277,442,74,0,36559,Goran Jevtović,Izdajnici su uništili vojsku i otcepili Kosovo od Srbije!,"['izdajnici', 'su', 'uništili', 'vojsku', 'i', 'otcepili', 'kosovo', 'od', 'srbije']","['izdajnici su', 'su uništili', 'uništili vojsku', 'vojsku i', 'i otcepili', 'otcepili kosovo', 'kosovo od', 'od srbije']","['izdajnici su uništili', 'su uništili vojsku', 'uništili vojsku i', 'vojsku i otcepili', 'i otcepili kosovo', 'otcepili kosovo od', 'kosovo od srbije']",Goran_Jevtović,-1,-1,-1,-1,-1,-1,1,2018,1,32,Tuesday,0,0,0,0,0,0,0,0,0,1,0,Police/Military
40,"INTERVJU: Voja Žanetić - Izbori ne menjaju ništa, potrebna nam je promena sistema! (22.01.2018)",1/22/2018,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Voja Žanetić', 'Vojislav Voja Žanetić', 'Vojislav Žanetić', 'Воја Жанетић', 'Војислав Воја Жанетић', 'Војислав Жанетић', 'Voja Zanetic']",75,419,71,0,38305,Voja Žanetić,"Izbori ne menjaju ništa, potrebna nam je promena sistema!","['izbori', 'ne', 'menjaju', 'ništa', 'potrebna', 'nam', 'je', 'promena', 'sistema']","['izbori ne', 'ne menjaju', 'menjaju ništa', 'ništa potrebna', 'potrebna nam', 'nam je', 'je promena', 'promena sistema']","['izbori ne menjaju', 'ne menjaju ništa', 'menjaju ništa potrebna', 'ništa potrebna nam', 'potrebna nam je', 'nam je promena', 'je promena sistema']",Voja_Žanetić,-1,-1,-1,-1,-1,-1,1,2018,1,32,Monday,0,0,0,0,0,0,0,1,0,0,0,Journalist
41,INTERVJU: Dušan Dunđer - Ubistvo Olivera Ivanovića je samo početak bezumlja na Balkanu! (21.01.2018),1/21/2018,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Dušan Dunđer', 'Душан Дунђер', 'Dusan Dundjer', 'Srbija u procesu', 'Srbija u procesu Milan Vidojevic', 'Србија у процесу', 'Србија у процесу Милан Видојевић', 'Dusan Dundjer Srbija u procesu', 'Dusan Dundjer intervju', 'Dusan Dundjer najnovije', 'Dusan Dundjer 2018']",453,1525,195,0,139619,Dušan Dunđer,Ubistvo Olivera Ivanovića je samo početak bezumlja na Balkanu!,"['ubistvo', 'olivera', 'ivanovića', 'je', 'samo', 'početak', 'bezumlja', 'na', 'balkanu']","['ubistvo olivera', 'olivera ivanovića', 'ivanovića je', 'je samo', 'samo početak', 'početak bezumlja', 'bezumlja na', 'na balkanu']","['ubistvo olivera ivanovića', 'olivera ivanovića je', 'ivanovića je samo', 'je samo početak', 'samo početak bezumlja', 'početak bezumlja na', 'bezumlja na balkanu']",Dušan_Dunđer,-1,-1,-1,-1,-1,-1,1,2018,1,32,Sunday,0,0,0,0,1,1,0,0,0,0,0,Scientist
